Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_05_504.jpg;-4.504228;1;0;1.708389;101.2047;86.78331;1.265859;35.12772;0.001231602
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_05_571.jpg;-7.515855;1;0;1.767957;101.2935;86.84129;1.26165;34.49366;0.002172847
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_05_638.jpg;-10.4769;1;0;1.811727;101.4179;86.91685;1.257061;33.14749;359.969
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_05_704.jpg;-13.50414;1;0;1.853357;101.5153;86.97109;1.222155;31.75872;359.919
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_05_771.jpg;-15;1;0;1.908022;101.6162;87.02244;1.143875;30.08701;359.8492
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_05_837.jpg;-12.00098;1;0;1.952432;101.7556;87.08921;1.014008;28.00501;359.7672
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_05_904.jpg;-8.955465;1;0;1.998397;101.8641;87.13937;0.9395185;26.7607;359.7142
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_05_971.jpg;-5.95491;1;0;2.058578;101.9757;87.19024;0.8912022;25.80716;359.6813
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_06_037.jpg;-2.989545;1;0;2.103877;102.1291;87.26029;0.8822014;25.04316;359.6801
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_06_104.jpg;0;1;0;2.146894;102.2473;87.31533;0.9215981;24.85769;359.7202
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_06_170.jpg;0;1;0;2.204801;102.3684;87.37209;1.004415;24.84161;359.7762
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_06_237.jpg;0;1;0;2.247258;102.5338;87.44995;1.142223;24.8679;359.8879
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_06_303.jpg;0;1;0;2.290431;102.661;87.50978;1.266779;24.89052;359.9851
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_06_370.jpg;0;1;0;2.347232;102.7909;87.56923;1.376396;24.87561;-0.001368727
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_06_437.jpg;-1.537292;1;0;2.39278;102.9653;87.64854;1.342733;24.78081;-0.0007225443
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_06_504.jpg;-4.534199;1;0;2.440392;103.0996;87.70748;1.304849;24.38052;0.001077368
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_06_571.jpg;-4.567056;1;0;2.495071;103.2375;87.7657;1.299894;23.70039;-0.001589869
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_06_637.jpg;-1.561373;1;0;2.537471;103.4255;87.84515;1.329372;23.11555;-0.0008379909
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_06_703.jpg;0;1;0;2.579302;103.5689;87.906;1.332366;22.98331;-0.001611987
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_06_770.jpg;0;1;0;2.636871;103.7149;87.96764;1.342449;22.94771;-0.00175504
/Users/robertlo/Documents/GitHub/playground/Udacity_Robot/IMG/robocam_2018_02_21_17_19_06_838.jpg;0;1;0;2.679631;103.9131;88.05091;1.341978;22.92761;-0.001419201
